warehouse_id,seller_id,city,state,warehouse_region,warehouse_type,warehouse_capacity,storage_cost_per_unit
8a207b6080964f3c1fc9d35bd6096ba4,8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,Southeast,Local,15000,3.5
fa1c13f2614d7b5c4749cbc52fecda94,fa1c13f2614d7b5c4749cbc52fecda94,sumare,SP,Southeast,Local,15000,3.5
bf100ecb7997df312b285358fb32f92c,bf100ecb7997df312b285358fb32f92c,sao jose dos pinhais,PR,South,Local,15000,3.5
3504c0cb71d7fa48d967e0e4c94d59d9,3504c0cb71d7fa48d967e0e4c94d59d9,maua,SP,Southeast,Local,15000,3.5
164a5a8794e6d42e14f55e447b12a3bc,164a5a8794e6d42e14f55e447b12a3bc,guaira,PR,South,Local,15000,3.5
de09d00cfc265b8804c7df34075a68fa,de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,Southeast,Mega,100000,2.0
638cba8be1fb599bbb76fd6948351eb3,638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,SP,Southeast,Local,15000,3.5
2f73e04d12cdf0c945ded66bb3fcf6c7,2f73e04d12cdf0c945ded66bb3fcf6c7,cachoeiro de itapemirim,ES,Southeast,Local,15000,3.5
fbc14c0cf93505ef89f64665ffa4a7b5,fbc14c0cf93505ef89f64665ffa4a7b5,serrana,SP,Southeast,Local,15000,3.5
c3ee2331a724e6fc02c4b698b57a73f3,c3ee2331a724e6fc02c4b698b57a73f3,sao paulo,SP,Southeast,Mega,100000,2.0
e9874ae10b2d60d43917b6bbfa13a599,e9874ae10b2d60d43917b6bbfa13a599,rolandia,PR,South,Local,15000,3.5
df47da4ae86fa4db890d05aaf24e21d8,df47da4ae86fa4db890d05aaf24e21d8,sao paulo,SP,Southeast,Mega,100000,2.0
ddd51ae8cda92f3995a51fc0f0f3eec7,ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,RJ,Southeast,Mega,100000,2.0
e644cbadf7eeb30d0d29f335ce7d52ec,e644cbadf7eeb30d0d29f335ce7d52ec,sao paulo,SP,Southeast,Mega,100000,2.0
2bdb95a56a36ebbc6640337ac5eac174,2bdb95a56a36ebbc6640337ac5eac174,sao paulo,SP,Southeast,Mega,100000,2.0
34d1ca11b242c0fee2c834ae8d788566,34d1ca11b242c0fee2c834ae8d788566,congonhas,MG,Southeast,Local,15000,3.5
324583d68897f5ddbaf38f6248322176,324583d68897f5ddbaf38f6248322176,sao jose do rio preto,SP,Southeast,Local,15000,3.5
96493fab2fbb13a14d0c0e8772eef5c3,96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,Southeast,Mega,100000,2.0
d4ffeb15b67e81ff9af2b4252d99fb7e,d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,Southeast,Local,15000,3.5
b5d034ac251546e25afe9067f05c1539,b5d034ac251546e25afe9067f05c1539,itapecerica da serra,SP,Southeast,Local,15000,3.5
8a1ff5c35f6595a73fef4c7b96e4908a,8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,South,Local,15000,3.5
a150c540f572d0fb53992264bc5c10b5,a150c540f572d0fb53992264bc5c10b5,sorocaba,SP,Southeast,Local,15000,3.5
7c1fea10b5b006671d608b1d7c446ec4,7c1fea10b5b006671d608b1d7c446ec4,boituva,SP,Southeast,Local,15000,3.5
b6e1504972665f739dec4facb9943775,b6e1504972665f739dec4facb9943775,piracicaba,SP,Southeast,Local,15000,3.5
f76a3b1349b6df1ee875d1f3fa4340f0,f76a3b1349b6df1ee875d1f3fa4340f0,sao paulo,SP,Southeast,Mega,100000,2.0
99eaacc9e6046db1c82b163c5f84869f,99eaacc9e6046db1c82b163c5f84869f,franca,SP,Southeast,Local,15000,3.5
8603f0038fe0e52fedd3382d266723de,8603f0038fe0e52fedd3382d266723de,garopaba,SC,South,Local,15000,3.5
d98eec89afa3380e14463da2aabaea72,d98eec89afa3380e14463da2aabaea72,porto alegre,RS,South,Mega,100000,2.0
ab75b89cc49c9ab3160d0c91565a442a,ab75b89cc49c9ab3160d0c91565a442a,tupa,SP,Southeast,Local,15000,3.5
08084d990eb3f53af056ccbc1730c8a7,08084d990eb3f53af056ccbc1730c8a7,sao paulo,SP,Southeast,Mega,100000,2.0
d85efbc8eff2b7adf524e2820569adc8,d85efbc8eff2b7adf524e2820569adc8,sao paulo,SP,Southeast,Mega,100000,2.0
23613d49c3ac2bd302259e55c06c050c,23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,Southeast,Local,15000,3.5
87d3c3aeb3ead335511b3ce315eb341e,87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,Southeast,Mega,100000,2.0
93b9a99027bd8bd6af682aff18dd19bf,93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,Southeast,Local,15000,3.5
0bf0150d5b9d60d9cd2906003332f085,0bf0150d5b9d60d9cd2906003332f085,sao paulo,SP,Southeast,Mega,100000,2.0
7ecef8194babfec876ca720714327841,7ecef8194babfec876ca720714327841,campinas,SP,Southeast,Regional,50000,2.8
87b4428a334b8f676fd9a7f3bf544fb5,87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,Southeast,Local,15000,3.5
30829ded4523ab9224b93bc49a62c95f,30829ded4523ab9224b93bc49a62c95f,parai,RS,South,Local,15000,3.5
dcb7367a92f5ffb89f1e2152ed260285,dcb7367a92f5ffb89f1e2152ed260285,osvaldo cruz,SP,Southeast,Local,15000,3.5
513a54369b6a8a6602fcb0e129c6d78d,513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,SP,Southeast,Local,15000,3.5
5075aaa8404020ae6aa8bf4792099b41,5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,MG,Southeast,Local,15000,3.5
d354c38a7182125a748cb10474fe963b,d354c38a7182125a748cb10474fe963b,aperibe,RJ,Southeast,Local,15000,3.5
4be9ae93c4fc0f41713d71a4194ee1b3,4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,Southeast,Local,15000,3.5
e0487761face83d64fcada2408959a36,e0487761face83d64fcada2408959a36,sao paulo,SP,Southeast,Mega,100000,2.0
9996ae921c50e8dff411ac69c0b4bb8b,9996ae921c50e8dff411ac69c0b4bb8b,tupa,SP,Southeast,Local,15000,3.5
c3cfdc648177fdbbbb35635a37472c53,c3cfdc648177fdbbbb35635a37472c53,curitiba,PR,South,Mega,100000,2.0
c8cc60ffd415254af5d9b9f34f32c369,c8cc60ffd415254af5d9b9f34f32c369,sorocaba,SP,Southeast,Local,15000,3.5
1ce3ae5a399804d1a87e706f8a813c3e,1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,South,Local,15000,3.5
5f26c1408a65b42a7224cd463bdf3292,5f26c1408a65b42a7224cd463bdf3292,arapongas,PR,South,Local,15000,3.5
e59e575a175fadcadf8479e191770425,e59e575a175fadcadf8479e191770425,nova iguacu,RJ,Southeast,Local,15000,3.5
2138ccb85b11a4ec1e37afbd1c8eda1f,2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,Southeast,Mega,100000,2.0
83d458c0d6d4f94295d63f091460bd60,83d458c0d6d4f94295d63f091460bd60,vila velha,SP,Southeast,Local,15000,3.5
ef30892870c278497523264be1be2241,ef30892870c278497523264be1be2241,araraquara,SP,Southeast,Local,15000,3.5
d5b9a084373da994a6e37f732169a853,d5b9a084373da994a6e37f732169a853,santo andre,SP,Southeast,Local,15000,3.5
e9c2dc0dd4ac38448289be644ac94f42,e9c2dc0dd4ac38448289be644ac94f42,joinville,SC,South,Local,15000,3.5
fe87f472055fbcf1d7e691c00b1560dc,fe87f472055fbcf1d7e691c00b1560dc,campinas,SP,Southeast,Regional,50000,2.8
5a32c398a06c345440bf2a683b017ad3,5a32c398a06c345440bf2a683b017ad3,rio de janeiro,RJ,Southeast,Mega,100000,2.0
f46490624488d3ff7ce78613913a7711,f46490624488d3ff7ce78613913a7711,guarulhos,SP,Southeast,Local,15000,3.5
4d0041cdbe51b4617d95c70b19decc74,4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,Southeast,Local,15000,3.5
db46ca7bce82b11f7e247539271fc390,db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,Southeast,Mega,100000,2.0
ad420dd0c4f92f8af951ac24b86d0cf5,ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,Southeast,Local,15000,3.5
e8b4225284fbb02d16f200513f1f395d,e8b4225284fbb02d16f200513f1f395d,novo horizonte,SP,Southeast,Local,15000,3.5
f61c63d13f7cd800549d5acdd390ae72,f61c63d13f7cd800549d5acdd390ae72,pilar do sul,SP,Southeast,Local,15000,3.5
054694fa03fe82cec4b7551487331d74,054694fa03fe82cec4b7551487331d74,itajobi,SP,Southeast,Local,15000,3.5
dc50afafdfa325eadc890c7fa42a8f4e,dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,South,Local,15000,3.5
376d67b61dce0c990155286e7ae486a4,376d67b61dce0c990155286e7ae486a4,sao paulo,SP,Southeast,Mega,100000,2.0
7994b065a7ffb14e71c6312cf87b9de2,7994b065a7ffb14e71c6312cf87b9de2,cariacica / es,ES,Southeast,Local,15000,3.5
a9415cf907dfa12f9ed18693244f5329,a9415cf907dfa12f9ed18693244f5329,prados,MG,Southeast,Local,15000,3.5
b7d5b4b87af9d42b601865d3f3810bff,b7d5b4b87af9d42b601865d3f3810bff,florianopolis,SC,South,Local,15000,3.5
7315baebc0572ff220d226283dc66728,7315baebc0572ff220d226283dc66728,sao carlos,SP,Southeast,Local,15000,3.5
4125d9385a25e82d2f72d3a0fd55bc3f,4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,Southeast,Local,15000,3.5
c8b0e2b0a7095e5d8219575d5e7e1181,c8b0e2b0a7095e5d8219575d5e7e1181,itaquaquecetuba,SP,Southeast,Local,15000,3.5
38102b031c2a15e54623d711bfc753d3,38102b031c2a15e54623d711bfc753d3,mucambo,CE,Northeast,Local,15000,3.5
160e4f13fd3a64b1b86807be88b5ffb0,160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,South,Local,15000,3.5
8ccf3cf69651cc1d8a02c8bfaf3b8568,8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,Southeast,Local,15000,3.5
391fc6631aebcf3004804e51b40bcf1e,391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,Southeast,Local,15000,3.5
33cbbec1e7e1044aaf11d152172c776f,33cbbec1e7e1044aaf11d152172c776f,bento goncalves,RS,South,Local,15000,3.5
da03c298e3999e9d828591fc2179d109,da03c298e3999e9d828591fc2179d109,sao paulo,SP,Southeast,Mega,100000,2.0
49383af7ab774e4e8f3000f49c83dc4b,49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,Southeast,Local,15000,3.5
8a2d12a90e92f012ce5226fc6592b653,8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,South,Mega,100000,2.0
52956b80ae65fda598f06f6b9943e7a9,52956b80ae65fda598f06f6b9943e7a9,maringa,PR,South,Local,15000,3.5
762ed976527cddf02787edba70fffa2a,762ed976527cddf02787edba70fffa2a,londrina,PR,South,Local,15000,3.5
7994081388d55b9cf976c050653dd359,7994081388d55b9cf976c050653dd359,sao paulo,SP,Southeast,Mega,100000,2.0
585175ec331ea177fa47199e39a6170a,585175ec331ea177fa47199e39a6170a,montes claros,MG,Southeast,Local,15000,3.5
e59aa562b9f8076dd550fcddf0e73491,e59aa562b9f8076dd550fcddf0e73491,curitiba,PR,South,Mega,100000,2.0
e84ad2127668df3aafc6b73531a0beb8,e84ad2127668df3aafc6b73531a0beb8,sao paulo,SP,Southeast,Mega,100000,2.0
1a6245add4353f18ed55138808906979,1a6245add4353f18ed55138808906979,sao bernardo do campo,SP,Southeast,Local,15000,3.5
e9779976487b77c6d4ac45f75ec7afe9,e9779976487b77c6d4ac45f75ec7afe9,praia grande,SP,Southeast,Local,15000,3.5
6b90f847357d8981edd79a1eb1bf0acb,6b90f847357d8981edd79a1eb1bf0acb,guarulhos,SP,Southeast,Local,15000,3.5
48328ec9a579151d9cc6a86d4a59336c,48328ec9a579151d9cc6a86d4a59336c,canoas,RS,South,Local,15000,3.5
73a63f72308aa20a46f4b1632018f196,73a63f72308aa20a46f4b1632018f196,curitiba,PR,South,Mega,100000,2.0
f62d7bb4a613ec758a03342d46b580b2,f62d7bb4a613ec758a03342d46b580b2,vicosa,MG,Southeast,Local,15000,3.5
252e76235acb79183cfca6e34f13337d,252e76235acb79183cfca6e34f13337d,campinas,SP,Southeast,Regional,50000,2.8
7c5b05cbdb5542049f38d90d7815b97d,7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,Southeast,Mega,100000,2.0
db4350fd57ae30082dec7acbaacc17f9,db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,Southeast,Mega,100000,2.0
845e8036c3f7bf62099352f5ed910240,845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,Southeast,Mega,100000,2.0
712efd3b68f9686dc856b84abd0f21ae,712efd3b68f9686dc856b84abd0f21ae,curitiba,PR,South,Mega,100000,2.0
3364a91ec4d56c98e44174de954b94f6,3364a91ec4d56c98e44174de954b94f6,porto velho,RO,North,Local,15000,3.5
b00af24704019bd2e1b335e70ad11f7c,b00af24704019bd2e1b335e70ad11f7c,salvador,BA,Northeast,Regional,50000,2.8
4324dd16853115efb0fd9d0d131ba6f4,4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,Southeast,Local,15000,3.5
0a198e95d32b1be2da9424c962a6ebfa,0a198e95d32b1be2da9424c962a6ebfa,contagem,MG,Southeast,Local,15000,3.5
d1a1b40ec554c593a1a99366746289dd,d1a1b40ec554c593a1a99366746289dd,pato branco,PR,South,Local,15000,3.5
55a5b51f93f2b70ea513f5a047b0262a,55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,MG,Southeast,Local,15000,3.5
6426d21aca402a131fc0a5d0960a3c90,6426d21aca402a131fc0a5d0960a3c90,ribeirao preto,SP,Southeast,Local,15000,3.5
8a432f4e5b471f8da497d7dc517666e2,8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,Southeast,Local,15000,3.5
da3fede3469bf49b7293ce3fc45b294d,da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,Southeast,Local,15000,3.5
c092292535a57dacd95a8765f5518f87,c092292535a57dacd95a8765f5518f87,paracambi,RJ,Southeast,Local,15000,3.5
20a8b0dc55da94fe74d112082427c84f,20a8b0dc55da94fe74d112082427c84f,itu,SP,Southeast,Local,15000,3.5
bfd27a966d91cfaafdb25d076585f0da,bfd27a966d91cfaafdb25d076585f0da,serra negra,SP,Southeast,Local,15000,3.5
fadb07c842a2aef5d5a676b85f220e71,fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,SP,Southeast,Local,15000,3.5
6b15924333bd1a741595fe981ea04822,6b15924333bd1a741595fe981ea04822,sao caetano do sul,SP,Southeast,Local,15000,3.5
1c83418358f249c9d6affa52d579db0e,1c83418358f249c9d6affa52d579db0e,sao paulo,SP,Southeast,Mega,100000,2.0
04e38a233f726ef161074ab1c9b0399a,04e38a233f726ef161074ab1c9b0399a,sao paulo,SP,Southeast,Mega,100000,2.0
1b4b28463457a256e9a784ebe2a8f630,1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,Southeast,Local,15000,3.5
db7ed69a53aa9fb1c01930ba54a88bbe,db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,Southeast,Local,15000,3.5
f664f98bfda2eaf266a23ff144e7a872,f664f98bfda2eaf266a23ff144e7a872,sao paulo,SP,Southeast,Mega,100000,2.0
7ade73f1b9b4e965f9009a4c3a7e2c15,7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,SP,Southeast,Local,15000,3.5
a369d693961cb93b61ca2cc518872a85,a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,SP,Southeast,Local,15000,3.5
fb8904a8ea99f8831b64ce27db2c1765,fb8904a8ea99f8831b64ce27db2c1765,sao caetano do sul,SP,Southeast,Local,15000,3.5
2ef086a599b597572aca4433b7ed6b3d,2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,South,Local,15000,3.5
134285d1f41da5c13a756ee8142c8a4e,134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,Southeast,Mega,100000,2.0
9ed65337433adfbedefd23dd76eaa494,9ed65337433adfbedefd23dd76eaa494,sao paulo,SP,Southeast,Mega,100000,2.0
aec99834ab5d38ead22766ada8497e87,aec99834ab5d38ead22766ada8497e87,colombo,PR,South,Local,15000,3.5
b8578d2d823bd8e251f6fdd02b40902d,b8578d2d823bd8e251f6fdd02b40902d,blumenau,SC,South,Local,15000,3.5
d9d43faf741ceaa8da52fdbb81d9e0e3,d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,Southeast,Local,15000,3.5
964ff64dc05b13811c6d0f41e0aa5f6b,964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,Southeast,Mega,100000,2.0
96e5dc09087bad639b4ee193104ec2e5,96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,Southeast,Local,15000,3.5
24c1de8d9551c0b4fbc53317d53efda8,24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,Northeast,Local,15000,3.5
0336182e1b3e92f029d5354832045fdf,0336182e1b3e92f029d5354832045fdf,ibitinga,SP,Southeast,Local,15000,3.5
c03121937e54a93fcc1825c3098bbb6e,c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,South,Mega,100000,2.0
b87a7ea0c30fad2dd6781b74a0064859,b87a7ea0c30fad2dd6781b74a0064859,sao paulo,SP,Southeast,Mega,100000,2.0
84c945f15571830c1a91a33978e94009,84c945f15571830c1a91a33978e94009,sao paulo,SP,Southeast,Mega,100000,2.0
2d378dbb39815785238c0139c7647fb7,2d378dbb39815785238c0139c7647fb7,sao francisco do sul,SC,South,Local,15000,3.5
0b0ddbc7b9d9584f442c7ac92b0ff6c9,0b0ddbc7b9d9584f442c7ac92b0ff6c9,guarulhos,SP,Southeast,Local,15000,3.5
51209b446b2073894bdc0face6c73ffc,51209b446b2073894bdc0face6c73ffc,vila velha,ES,Southeast,Local,15000,3.5
5996cddab893a4652a15592fb58ab8db,5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,Southeast,Local,15000,3.5
aa8af66c623d7d544dfe4bb85b5ebe3b,aa8af66c623d7d544dfe4bb85b5ebe3b,betim,MG,Southeast,Local,15000,3.5
1690cada046eb7e92c12f98b1f8a8167,1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,Southeast,Mega,100000,2.0
385799a1cddbd26dfeb9157356a42282,385799a1cddbd26dfeb9157356a42282,sao paulo,SP,Southeast,Mega,100000,2.0
42b729f859728f5079499127a9c2ef37,42b729f859728f5079499127a9c2ef37,sao paulo,SP,Southeast,Mega,100000,2.0
556a6409838156ea299c9d1f9e2dde43,556a6409838156ea299c9d1f9e2dde43,curitiba,PR,South,Mega,100000,2.0
179d859f51292aac5c10806a356f7af9,179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,Southeast,Local,15000,3.5
934ed5cd1b9c1c7382d0a94a94b9e639,934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,South,Mega,100000,2.0
be3b4b0f050a6aa1b2d901c4b77e979f,be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,PR,South,Local,15000,3.5
6806dad1da97bfb5a9038eac6881f706,6806dad1da97bfb5a9038eac6881f706,guaratuba,PR,South,Local,15000,3.5
94231344608e603693b0a8891143f65d,94231344608e603693b0a8891143f65d,porto alegre,SP,Southeast,Mega,100000,2.0
446cc09cdbb130904da114e807dbec40,446cc09cdbb130904da114e807dbec40,sao paulo,SP,Southeast,Mega,100000,2.0
47efca563408aae19bb7206c2d969ea9,47efca563408aae19bb7206c2d969ea9,teresina,PI,Northeast,Local,15000,3.5
00ab3eff1b5192e5f1a63bcecfee11c8,00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,SP,Southeast,Mega,100000,2.0
71271995e85f5b8530be99ed54a91b89,71271995e85f5b8530be99ed54a91b89,porto alegre,RS,South,Mega,100000,2.0
a435b009cd956ea60748b5cfbddf2e24,a435b009cd956ea60748b5cfbddf2e24,franca,SP,Southeast,Local,15000,3.5
11938fcc75f6902fea1d0a6f72b54a57,11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,SC,South,Local,15000,3.5
9b76ad3d04236f76bc71c59470305e13,9b76ad3d04236f76bc71c59470305e13,boituva,SP,Southeast,Local,15000,3.5
d7ab82074b5f1dfba46db123df101bff,d7ab82074b5f1dfba46db123df101bff,atibaia,SP,Southeast,Local,15000,3.5
9c0e69c7bf2619675bbadf47b43f655a,9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,SP,Southeast,Local,15000,3.5
94d76e96eedd976258cd3278ce56d5f2,94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,Southeast,Local,15000,3.5
52f976b17ea7f2f087f56dcc419328f6,52f976b17ea7f2f087f56dcc419328f6,california,PR,South,Local,15000,3.5
4e326052e5dbba8adcd512f3450a307e,4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,Southeast,Mega,100000,2.0
3586b8580d9c917874e053a1bb37b5ff,3586b8580d9c917874e053a1bb37b5ff,araraquara,SP,Southeast,Local,15000,3.5
6edacfd9f9074789dad6d62ba7950b9c,6edacfd9f9074789dad6d62ba7950b9c,guarulhos,SP,Southeast,Local,15000,3.5
52831e5990d0771cb4951d6f12928167,52831e5990d0771cb4951d6f12928167,tupa,SP,Southeast,Local,15000,3.5
9e7c5f4d7770eab65738cca38f9efccf,9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,Southeast,Mega,100000,2.0
4677a5437afda5fa7140b927b07be1cc,4677a5437afda5fa7140b927b07be1cc,japira,PR,South,Local,15000,3.5
3e8bd881d92466e63ba9e3e809cd3c50,3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,Southeast,Mega,100000,2.0
4a1917ef994878940e1fb03eeb787ad7,4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,Central-West,Local,15000,3.5
334cab711dee080b079fa5779b584783,334cab711dee080b079fa5779b584783,santo andre,SP,Southeast,Local,15000,3.5
9dd59e43f0c9f0553244e8f9c2fb247e,9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,PR,South,Local,15000,3.5
ccf8813e5a7d6c84d865cd38bfc2b130,ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,Southeast,Local,15000,3.5
8d956fec2e4337affcb520f56fd8cbfd,8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,Southeast,Local,15000,3.5
e5a3438891c0bfdb9394643f95273d8e,e5a3438891c0bfdb9394643f95273d8e,limeira,SP,Southeast,Local,15000,3.5
f9f68daa2af419d38f745478bcb3da1a,f9f68daa2af419d38f745478bcb3da1a,sumare,SP,Southeast,Local,15000,3.5
138dbe45fc62f1e244378131a6801526,138dbe45fc62f1e244378131a6801526,sao paulo,SP,Southeast,Mega,100000,2.0
5058e8c1e82653974541e83690655b4a,5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,Southeast,Local,15000,3.5
cd2169d9f31ff6fbb9ca3373b0c9e354,cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,Southeast,Local,15000,3.5
15aec03fe4cf30dfa574cf550f5ff5ff,15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,RJ,Southeast,Mega,100000,2.0
9674754b5a0cb32b638cec001178f799,9674754b5a0cb32b638cec001178f799,sao paulo,SP,Southeast,Mega,100000,2.0
c161d1327ebc3a156c09582ab2f59f6c,c161d1327ebc3a156c09582ab2f59f6c,sao paulo,SP,Southeast,Mega,100000,2.0
4d232b78ab7ef10393dc3807d827bc0d,4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,Southeast,Mega,100000,2.0
23ff42c4bf1f8f16cddb19d8b972974a,23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,Southeast,Local,15000,3.5
d3dcf0604eabf0224fbd5948b5e02f69,d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,Southeast,Mega,100000,2.0
49067458c68f7701fd334ce326accbe0,49067458c68f7701fd334ce326accbe0,juiz de fora,MG,Southeast,Local,15000,3.5
dfa0c4c6229ab200a4a1336b4d7128ff,dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,South,Local,15000,3.5
35281d148dcf7134bae913c57db4e6da,35281d148dcf7134bae913c57db4e6da,sao paulo,SP,Southeast,Mega,100000,2.0
76833248bbc0e65a0293ec62023e4396,76833248bbc0e65a0293ec62023e4396,birigui,SP,Southeast,Local,15000,3.5
48e5ee06fb2dc74df1c711a9b6dfac2a,48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,Southeast,Local,15000,3.5
2cb6eb1b7185064167657fa09f541105,2cb6eb1b7185064167657fa09f541105,sabara,MG,Southeast,Local,15000,3.5
0f7eea709efdf942b5f95c7516dbacd7,0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,Southeast,Local,15000,3.5
54583ab379489add547fe47b628db589,54583ab379489add547fe47b628db589,sao bernardo do campo,SP,Southeast,Local,15000,3.5
51e0557bc7b86de13e946c60ee91ce39,51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,Southeast,Mega,100000,2.0
0bebbb2cea103a4a020c95d43fd7d754,0bebbb2cea103a4a020c95d43fd7d754,sao paulo,SP,Southeast,Mega,100000,2.0
9da1ca0bef29ee170e541927a5aeabdc,9da1ca0bef29ee170e541927a5aeabdc,votuporanga,SP,Southeast,Local,15000,3.5
6c7d50c24b3ccd2fd83b44d8bb34e073,6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,SP,Southeast,Local,15000,3.5
3faf68a3b0af94b10bac70d86077be49,3faf68a3b0af94b10bac70d86077be49,holambra,SP,Southeast,Local,15000,3.5
05feb94f19d094d4b0f9281f0b1d4c99,05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,SP,Southeast,Local,15000,3.5
f650a9708fa1bab22bdd8d3a818cc415,f650a9708fa1bab22bdd8d3a818cc415,ararangua,SC,South,Local,15000,3.5
5cbbd5a299cab112b7bf23862255e43e,5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,South,Local,15000,3.5
07d75e33f2750d97d467fb57e4dfdd8a,07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,SP,Southeast,Mega,100000,2.0
8a8835a43bda99fd37310ad76c457510,8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,Southeast,Local,15000,3.5
ca3bd7cd9f149df75950150d010fe4a2,ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,Southeast,Mega,100000,2.0
323ce52b5b81df2cd804b017b7f09aa7,323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,Southeast,Mega,100000,2.0
ebd1417732defaf66c50b5a800eb293e,ebd1417732defaf66c50b5a800eb293e,londrina,PR,South,Local,15000,3.5
76ea5315acb3f5f7ade3cd261faf922a,76ea5315acb3f5f7ade3cd261faf922a,sao paulo,SP,Southeast,Mega,100000,2.0
4b1eaadf791bdbbad8c4a35b65236d52,4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,Southeast,Local,15000,3.5
4cc43a222a0f94910728b62b97a8c5f8,4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,Southeast,Local,15000,3.5
bc503e244f187939d10c92a5c8e378ce,bc503e244f187939d10c92a5c8e378ce,birigui,SP,Southeast,Local,15000,3.5
